OperatorID;Room1;Room2;TravelTime
6;043A14DK 10;043A14DK 11;5
6;043A14DK 11;043A14DK 12;5
6;043A14DK 12;043A14DK 13;5
6;043A14DK 13;043A14DK 14;5
6;043A14DK 14;043A14DK 15;5
6;043A14DK 15;043A14DK 16;5
6;043A14DK 16;163A03DK 16;14
6;163A03DK 16;163A10DK 16;19
7;034A04DK 4;044A05DK 4;9
7;044A05DK 4;043A03DK 4;30
7;043A03DK 4;043A14DK 4;15
7;043A14DK 4;043A14DK 5;6
7;043A14DK 5;043A14DK 6;6
7;043A14DK 6;043A14DK 7;6
7;043A14DK 7;043A14DK 8;7
7;043A14DK 8;043A14DK 9;7
7;043A14DK 9;043A14DK 10;5
7;043A14DK 10;043A14DK 11;5
7;043A14DK 11;043A14DK 12;5
7;043A14DK 12;043A14DK 13;5
7;043A14DK 13;043A14DK 14;5
7;043A14DK 14;043A14DK 15;5
7;043A14DK 15;153A10DK 15;2
7;153A10DK 15;093A08DK 15;6
7;093A08DK 15;153A10DK 15;6
7;153A10DK 15;043A14DK 15;2
7;043A14DK 15;043A14DK 16;5
7;043A14DK 16;163A03DK 16;14
7;163A03DK 16;163A10DK 16;19
7;163A10DK 16;164A03DK 16;6
7;164A03DK 16;163A10DK 16;6
8;034A04DK 4;044A05DK 4;9
8;044A05DK 4;044A04DK 4;5
8;044A04DK 4;044A04DK 5;5
8;044A04DK 5;044A04DK 6;6
8;044A04DK 6;044A04DK 7;7
8;044A04DK 7;044A04DK 8;7
8;044A04DK 8;044A04DK 9;7
8;044A04DK 9;094A01DK 9;11
8;094A01DK 9;094A08DK 9;26
8;094A08DK 9;094A02DK 9;13
8;094A02DK 9;095A03DK 9;37
8;095A03DK 9;055A05_1DK 9;10
9;034A04DK 4;044A05DK 4;9
9;044A05DK 4;014A03DK 4;9
9;014A03DK 4;014A03DK 3;13
9;014A03DK 3;014A03DK 2;17
9;014A03DK 2;014A03DK 1;16
9;014A03DK 1;014A01DK 1;8
9;014A01DK 1;014A03DK 1;8
9;014A03DK 1;014A05DK 1;8
9;014A05DK 1;014A09DK 1;9
9;014A09DK 1;015A01DK 1;11
9;015A01DK 1;015A03DK 1;3
9;015A03DK 1;015A03DK 2;16
9;015A03DK 2;025A01DK 2;3
9;025A01DK 2;025A02DK 2;5
9;025A02DK 2;025A02DK 3;6
9;025A02DK 3;025A02DK 4;10
9;025A02DK 4;045A17DK 4;27
9;045A17DK 4;046A22DK 4;14
9;046A22DK 4;046A24DK 4;8
9;046A24DK 4;046A01DK 4;12
9;046A01DK 4;046A05DK 4;9
9;046A05DK 4;046A01DK 4;9
9;046A01DK 4;046A24DK 4;12
9;046A24DK 4;026A04DK 4;8
9;026A04DK 4;026A04DK 5;7
9;026A04DK 5;026A04DK 6;8
9;026A04DK 6;026A04DK 7;11
9;026A04DK 7;026A04DK 8;10
9;026A04DK 8;026A04DK 9;8
9;026A04DK 9;096A01DK 9;16
9;096A01DK 9;095A03DK 9;34
9;095A03DK 9;055A05_1DK 9;10
10;034A04DK 4;044A05DK 4;9
10;044A05DK 4;044A04DK 4;5
10;044A04DK 4;044A04DK 5;5
10;044A04DK 5;044A04DK 6;6
10;044A04DK 6;044A04DK 7;7
10;044A04DK 7;044A04DK 8;7
10;044A04DK 8;044A04DK 9;7
10;044A04DK 9;094A01DK 9;11
10;094A01DK 9;094A08DK 9;26
10;094A08DK 9;094A02DK 9;13
10;094A02DK 9;095A03DK 9;37
10;095A03DK 9;055A05_1DK 9;10
10;055A05_1DK 9;095A03DK 9;10
10;095A03DK 9;095A06DK 9;10
11;034A04DK 4;044A20DK 4;14
11;044A20DK 4;035A24DK 4;12
11;035A24DK 4;045A16DK 4;12
11;045A16DK 4;045A17DK 4;15
11;045A17DK 4;046A22DK 4;14
11;046A22DK 4;046A24DK 4;8
11;046A24DK 4;046A01DK 4;12
11;046A01DK 4;046A05DK 4;9
11;046A05DK 4;046A01DK 4;9
11;046A01DK 4;046A24DK 4;12
11;046A24DK 4;046A22DK 4;8
11;046A22DK 4;045A17DK 4;14
11;045A17DK 4;045A04DK 4;20
11;045A04DK 4;045A17DK 4;20
11;045A17DK 4;045A16DK 4;15
11;045A16DK 4;035A24DK 4;12
11;035A24DK 4;044A20DK 4;12
11;044A20DK 4;034A04DK 4;14
11;034A04DK 4;044A05DK 4;9
11;044A05DK 4;043A03DK 4;30
11;043A03DK 4;013A08DK 4;14
11;013A08DK 4;013A08DK 3;14
11;013A08DK 3;033A05DK 3;5
12;034A04DK 4;044A05DK 4;9
12;044A05DK 4;043A03DK 4;30
12;043A03DK 4;032A14DK 4;12
12;032A14DK 4;042A25DK 4;16
12;042A25DK 4;012A03DK 4;7
12;012A03DK 4;012A03DK 3;14
12;012A03DK 3;012A04DK 3;6
12;012A04DK 3;012A04DK 2;12
12;012A04DK 2;012A04DK 1;15
12;012A04DK 1;012A02DK 1;6
12;012A02DK 1;012A08DK 1;2
12;012A08DK 1;012A02DK 1;2
12;012A02DK 1;012A04DK 1;6
12;012A04DK 1;012A01DK 1;15
12;012A01DK 1;012A01DK 2;20
12;012A01DK 2;011A01DK 2;21
12;011A01DK 2;011A01DK 3;8
12;011A01DK 3;031A39DK 3;8
12;031A39DK 3;031A15DK 3;12
12;031A15DK 3;031A08_1DK 3;6
12;031A08_1DK 3;031A08DK 4;8
12;031A08DK 4;031A08DK 5;8
12;031A08DK 5;031A08DK 6;8
12;031A08DK 6;061A07DK 6;5
12;061A07DK 6;061A25DK 6;5
12;061A25DK 6;061A03DK 6;7
13;034A04DK 4;044A29DK 4;9
13;044A29DK 4;024A06DK 4;5
13;024A06DK 4;025A02DK 4;13
13;025A02DK 4;025A02_2DK 3;18
13;025A02_2DK 3;025A02_2DK 2;6
13;025A02_2DK 2;025A06DK 2;4
13;025A06DK 2;025A30DK 2;5
13;025A30DK 2;025A09DK 2;7
13;025A09DK 2;025A30DK 2;7
13;025A30DK 2;025A06DK 2;5
13;025A06DK 2;025A05DK 2;7
13;025A05DK 2;025A01DK 2;7
13;025A01DK 2;015A03DK 2;3
13;015A03DK 2;015A03DK 1;16
13;015A03DK 1;015A01DK 1;3
13;015A01DK 1;014A09DK 1;11
13;014A09DK 1;014A05DK 1;9
13;014A05DK 1;014A03DK 1;8
13;014A03DK 1;014A01DK 1;8
13;014A01DK 1;013A10DK 1;2
13;013A10DK 1;013A07DK 1;8
13;013A07DK 1;013A01DK 1;18
13;013A01DK 1;012A08DK 1;21
13;012A08DK 1;012A02DK 1;2
13;012A02DK 1;012A04DK 1;6
13;012A04DK 1;012A06DK 1;8
13;012A06DK 1;012A04DK 1;8
13;012A04DK 1;012A02DK 1;6
13;012A02DK 1;012A08DK 1;2
13;012A08DK 1;013A01DK 1;21
13;013A01DK 1;013A07DK 1;18
13;013A07DK 1;013A08DK 1;4
13;013A08DK 1;013A08DK 2;17
13;013A08DK 2;013A08DK 3;14
13;013A08DK 3;033A05DK 3;5
14;034A04DK 4;044A05DK 4;9
14;044A05DK 4;044A04DK 4;5
14;044A04DK 4;044A04DK 5;5
14;044A04DK 5;044A04DK 6;6
14;044A04DK 6;044A04DK 7;7
14;044A04DK 7;044A04DK 8;7
14;044A04DK 8;044A04DK 9;7
14;044A04DK 9;044A04DK 10;6
14;044A04DK 10;044A04DK 11;6
14;044A04DK 11;044A04DK 12;6
14;044A04DK 12;044A04DK 13;6
14;044A04DK 13;044A04DK 14;6
14;044A04DK 14;144A01DK 14;11
14;144A01DK 14;044A04DK 14;11
14;044A04DK 14;044A04DK 15;6
14;044A04DK 15;044A04DK 16;6
14;044A04DK 16;164A01DK 16;20
14;164A01DK 16;044A04DK 16;20
14;044A04DK 16;044A04DK 15;6
14;044A04DK 15;044A04DK 14;6
14;044A04DK 14;044A04DK 13;6
14;044A04DK 13;044A04DK 12;6
14;044A04DK 12;044A04DK 11;6
14;044A04DK 11;044A04DK 10;6
14;044A04DK 10;044A04DK 9;6
14;044A04DK 9;094A01DK 9;11
15;034A04DK 4;044A05DK 4;9
15;044A05DK 4;044A04DK 4;5
15;044A04DK 4;044A04DK 5;5
15;044A04DK 5;044A04DK 6;6
15;044A04DK 6;044A04DK 7;7
15;044A04DK 7;044A04DK 8;7
15;044A04DK 8;044A04DK 9;7
15;044A04DK 9;044A04DK 10;6
15;044A04DK 10;104A01DK 10;11
15;104A01DK 10;044A04DK 10;11
15;044A04DK 10;044A04DK 9;6
15;044A04DK 9;044A04DK 8;7
15;044A04DK 8;044A04DK 7;7
15;044A04DK 7;044A04DK 6;7
15;044A04DK 6;054A04DK 6;12
15;054A04DK 6;053A02DK 6;33
15;053A02DK 6;032A14DK 6;16
15;032A14DK 6;032A14DK 5;9
15;032A14DK 5;032A14DK 4;14
16;034A04DK 4;044A05DK 4;9
16;044A05DK 4;014A03DK 4;9
16;014A03DK 4;014A03DK 3;13
16;014A03DK 3;014A03DK 2;17
16;014A03DK 2;014A03DK 1;16
16;014A03DK 1;014A01DK 1;8
16;014A01DK 1;013A10DK 1;2
16;013A10DK 1;013A06DK 1;15
16;013A06DK 1;013A10DK 1;15
16;013A10DK 1;014A01DK 1;2
16;014A01DK 1;014A03DK 1;8
16;014A03DK 1;014A03DK 2;16
16;014A03DK 2;014A03DK 3;17
16;014A03DK 3;014A03DK 4;13
16;014A03DK 4;044A05DK 4;9
17;034A04DK 4;044A05DK 4;9
17;044A05DK 4;044A04DK 4;5
17;044A04DK 4;044A04DK 5;5
17;044A04DK 5;044A04DK 6;6
17;044A04DK 6;054A04DK 6;12
17;054A04DK 6;053A02DK 6;33
17;053A02DK 6;032A14DK 6;16
17;032A14DK 6;032A14DK 5;9
17;032A14DK 5;032A14DK 4;14
18;034A04DK 4;044A29DK 4;9
18;044A29DK 4;024A06DK 4;5
18;024A06DK 4;025A02DK 4;13
18;025A02DK 4;025A02DK 5;9
18;025A02DK 5;054A12DK 5;20
18;054A12DK 5;053A08DK 5;26
18;053A08DK 5;043A14DK 5;6
18;043A14DK 5;043A14DK 4;6
18;043A14DK 4;043A03DK 4;15
18;043A03DK 4;032A14DK 4;12
18;032A14DK 4;032A04DK 4;22
18;032A04DK 4;041A17DK 4;15
18;041A17DK 4;032A04DK 4;15
18;032A04DK 4;032A14DK 4;22
18;032A14DK 4;043A03DK 4;12
18;043A03DK 4;013A08DK 4;14
18;013A08DK 4;013A08DK 3;14
18;013A08DK 3;033A05DK 3;5
19;034A04DK 4;044A05DK 4;9
19;044A05DK 4;044A04DK 4;5
19;044A04DK 4;044A04DK 5;5
19;044A04DK 5;044A04DK 6;6
19;044A04DK 6;044A04DK 7;7
19;044A04DK 7;044A04DK 8;7
19;044A04DK 8;044A04DK 9;7
19;044A04DK 9;044A04DK 10;6
19;044A04DK 10;104A06DK 10;3
19;104A06DK 10;094A08DK 10;10
19;094A08DK 10;104A02DK 10;26
19;104A02DK 10;094A08DK 10;26
19;094A08DK 10;104A06DK 10;10
19;104A06DK 10;044A04DK 10;3
19;044A04DK 10;044A04DK 9;6
19;044A04DK 9;044A04DK 8;7
19;044A04DK 8;044A04DK 7;7
19;044A04DK 7;044A04DK 6;7
19;044A04DK 6;044A04DK 5;6
19;044A04DK 5;044A04DK 4;5
19;044A04DK 4;044A05DK 4;5
20;034A04DK 4;044A05DK 4;9
20;044A05DK 4;043A03DK 4;30
20;043A03DK 4;032A14DK 4;12
20;032A14DK 4;032A04DK 4;22
20;032A04DK 4;041A17DK 4;15
20;041A17DK 4;031A11DK 4;11
20;031A11DK 4;041A18DK 4;6
20;041A18DK 4;031A08DK 4;4
20;031A08DK 4;031A08DK 5;8
20;031A08DK 5;031A08DK 6;8
20;031A08DK 6;061A07DK 6;5
20;061A07DK 6;061A25DK 6;5
20;061A25DK 6;061A03DK 6;7
20;061A03DK 6;061A25DK 6;7
20;061A25DK 6;061A07DK 6;5
20;061A07DK 6;061A14DK 6;12
20;061A14DK 6;061A21DK 6;12
20;061A21DK 6;062A01DK 6;21
20;062A01DK 6;032A14DK 6;16
20;032A14DK 6;053A02DK 6;16
20;053A02DK 6;043A14DK 6;7
20;043A14DK 6;043A14DK 7;6
20;043A14DK 7;043A14DK 8;7
20;043A14DK 8;043A14DK 9;7
20;043A14DK 9;043A14DK 10;5
20;043A14DK 10;043A14DK 11;5
20;043A14DK 11;043A14DK 12;5
20;043A14DK 12;043A14DK 13;5
20;043A14DK 13;043A14DK 14;5
20;043A14DK 14;043A14DK 15;5
20;043A14DK 15;043A14DK 16;5
20;043A14DK 16;163A03DK 16;14
20;163A03DK 16;164A01DK 16;45
21;034A04DK 4;044A05DK 4;9
21;044A05DK 4;043A03DK 4;30
21;043A03DK 4;032A14DK 4;12
21;032A14DK 4;032A14DK 5;14
21;032A14DK 5;032A14DK 6;9
21;032A14DK 6;062A01DK 6;16
21;062A01DK 6;061A21DK 6;21
21;061A21DK 6;061A14DK 6;12
21;061A14DK 6;061A18DK 6;14
21;061A18DK 6;062A01DK 6;16
21;062A01DK 6;032A14DK 6;16
21;032A14DK 6;032A14DK 7;9
21;032A14DK 7;032A14DK 8;10
21;032A14DK 8;032A14DK 9;9
21;032A14DK 9;093A02DK 9;16
21;093A02DK 9;094A02DK 9;32
22;034A04DK 4;044A05DK 4;9
22;044A05DK 4;034A04DK 4;9
22;034A04DK 4;044A29DK 4;9
22;044A29DK 4;024A06DK 4;5
22;024A06DK 4;025A02DK 4;13
22;025A02DK 4;025A02_2DK 3;18
22;025A02_2DK 3;035A10DK 3;3
22;035A10DK 3;035A18DK 3;13
22;035A18DK 3;036A18DK 3;10
22;036A18DK 3;036A01DK 3;8
22;036A01DK 3;036A07DK 3;11
22;036A07DK 3;036A20DK 3;6
22;036A20DK 3;026A09DK 3;3
22;026A09DK 3;026A09DK 2;7
22;026A09DK 2;026A17DK 2;2
22;026A17DK 2;026A16DK 2;4
22;026A16DK 2;026A17DK 2;4
22;026A17DK 2;026A09DK 2;2
22;026A09DK 2;026A09DK 3;7
22;026A09DK 3;036A20DK 3;3
22;036A20DK 3;036A07DK 3;6
22;036A07DK 3;036A01DK 3;11
22;036A01DK 3;036A18DK 3;8
22;036A18DK 3;035A18DK 3;10
22;035A18DK 3;025A02_3DK 3;9
22;025A02_3DK 3;025A02_3DK 2;6
22;025A02_3DK 2;025A30DK 2;3
22;025A30DK 2;015A09DK 2;2
22;015A09DK 2;015A09DK 1;17
22;015A09DK 1;015A08DK 1;4
23;034A04DK 4;044A05DK 4;9
23;044A05DK 4;044A04DK 4;5
23;044A04DK 4;044A04DK 5;5
23;044A04DK 5;054A04DK 5;9
23;054A04DK 5;044A04DK 5;9
23;044A04DK 5;044A04DK 6;6
23;044A04DK 6;044A04DK 7;7
23;044A04DK 7;044A04DK 8;7
23;044A04DK 8;044A04DK 9;7
23;044A04DK 9;044A04DK 10;6
23;044A04DK 10;044A04DK 11;6
23;044A04DK 11;044A04DK 12;6
23;044A04DK 12;124A01DK 12;11
23;124A01DK 12;044A04DK 12;11
23;044A04DK 12;044A04DK 13;6
23;044A04DK 13;044A04DK 14;6
23;044A04DK 14;144A01DK 14;11
23;144A01DK 14;044A04DK 14;11
23;044A04DK 14;044A04DK 15;6
23;044A04DK 15;044A04DK 16;6
23;044A04DK 16;164A12DK 16;3
23;164A12DK 16;164A09DK 16;5
24;034A04DK 4;044A05DK 4;9
24;044A05DK 4;014A02DK 4;7
24;014A02DK 4;014A02DK 3;15
24;014A02DK 3;034A02DK 3;8
24;034A02DK 3;014A02DK 3;8
24;014A02DK 3;014A02DK 4;15
24;014A02DK 4;044A05DK 4;7
24;044A05DK 4;044A04DK 4;5
24;044A04DK 4;044A04DK 5;5
24;044A04DK 5;054A01DK 5;12
24;054A01DK 5;044A04DK 5;12
24;044A04DK 5;054A04DK 5;9
24;054A04DK 5;044A04DK 5;9
24;044A04DK 5;044A04DK 6;6
24;044A04DK 6;044A04DK 7;7
24;044A04DK 7;044A04DK 8;7
24;044A04DK 8;044A04DK 9;7
24;044A04DK 9;044A04DK 10;6
24;044A04DK 10;044A04DK 11;6
24;044A04DK 11;044A04DK 12;6
24;044A04DK 12;124A01DK 12;11
25;034A04DK 4;044A05DK 4;9
25;044A05DK 4;014A02DK 4;7
25;014A02DK 4;014A02DK 3;15
25;014A02DK 3;034A02DK 3;8
25;034A02DK 3;014A02DK 3;8
25;014A02DK 3;014A02DK 2;14
25;014A02DK 2;014A02DK 1;17
25;014A02DK 1;014A01DK 1;16
25;014A01DK 1;013A10DK 1;2
25;013A10DK 1;013A07DK 1;8

OperatorID;MA;Room;ProcessingTime;TotalCumulativeTime
1;MA_431805;014A01DK 1;110;182
1;MA_431629;094A08DK 9;110;429
1;MA_431624;094A08DK 9;110;539
1;MA_431627;094A08DK 9;110;649
1;MA_431628;094A08DK 9;110;759
2;MA_431626;094A08DK 9;110;193
2;MA_431646;093A08DK 15;110;394
2;MA_431644;093A08DK 15;110;504
2;MA_431795;061A03DK 6;110;765
3;MA_431773;044A12DK 4;110;131
3;MA_431801;015A04DK 1;110;335
3;MA_431802;015A01DK 1;110;452
3;MA_431800;015A04DK 1;110;569
3;MA_432022;033A05DK 3;110;772
4;MA_432020;033A05DK 3;110;182
4;MA_432019;033A05DK 3;110;292
4;MA_432017;033A05DK 3;110;402
4;MA_431653;044A04DK 19;110;667
4;MA_431654;094A08DK 19;110;784
5;MA_432021;033A05DK 3;110;182
5;MA_431635;095A06DK 9;110;450
5;MA_431634;095A06DK 9;110;560
5;MA_431633;095A06DK 9;110;670
5;MA_431637;095A06DK 9;110;780
6;MA_431772;044A12DK 4;110;131
6;MA_432024;033A05DK 3;110;316
6;MA_432018;033A05DK 3;110;426
6;MA_431647;163A10DK 16;110;684
7;MA_431645;093A08DK 15;110;234
7;MA_431649;163A10DK 16;110;390
7;MA_431648;163A10DK 16;110;500
7;MA_431651;164A03DK 16;110;616
7;MA_431650;163A10DK 16;110;732
8;MA_431630;094A08DK 9;110;193
8;MA_431632;094A08DK 9;110;303
8;MA_431642;055A05_1DK 9;110;473
8;MA_431640;055A05_1DK 9;110;583
8;MA_431638;055A05_1DK 9;110;693
9;MA_431829;014A01DK 1;110;182
9;MA_431714;046A05DK 4;110;441
9;MA_431639;055A05_1DK 9;110;684
10;MA_431631;094A08DK 9;110;193
10;MA_431625;094A08DK 9;110;303
10;MA_431641;055A05_1DK 9;110;473
10;MA_431643;055A05_1DK 9;110;583
10;MA_431636;095A06DK 9;110;713
11;MA_431715;046A05DK 4;110;206
11;MA_431722;045A04DK 4;110;379
11;MA_431721;045A04DK 4;110;489
11;MA_432025;033A05DK 3;110;744
12;MA_431902;012A04DK 1;110;231
12;MA_431903;012A04DK 1;110;341
12;MA_431904;012A08DK 1;110;459
12;MA_431796;061A03DK 6;110;708
13;MA_431704;025A09DK 2;110;177
13;MA_431905;012A08DK 1;110;420
13;MA_431901;012A06DK 1;110;546
13;MA_432023;033A05DK 3;110;751
14;MA_432068;144A01DK 14;110;197
14;MA_432081;164A01DK 16;110;350
14;MA_431623;094A01DK 9;110;533
15;MA_432064;104A01DK 10;110;173
15;MA_431738;053A02DK 6;110;366
15;MA_431673;032A14DK 4;110;515
16;MA_431830;014A01DK 1;110;182
16;MA_431839;013A06DK 1;110;309
16;MA_431804;014A01DK 1;110;436
16;MA_431764;044A05DK 4;110;609
17;MA_431736;054A04DK 6;110;147
17;MA_431739;053A02DK 6;110;290
17;MA_431737;053A02DK 6;110;400
17;MA_431674;032A14DK 4;110;549
18;MA_431740;054A12DK 5;110;166
18;MA_431932;041A17DK 4;110;378
18;MA_432016;033A05DK 3;110;570
19;MA_431970;104A02DK 10;110;201
19;MA_431765;044A05DK 4;110;393
19;MA_431766;044A05DK 4;110;503
20;MA_431794;061A03DK 6;110;252
20;MA_431787;061A21DK 6;110;398
20;MA_431652;164A01DK 16;110;682
21;MA_431786;061A21DK 6;110;221
21;MA_431788;061A14DK 6;110;343
21;MA_431969;094A02DK 9;110;575
22;MA_431767;044A05DK 4;110;119
22;MA_431708;026A16DK 2;110;350
22;MA_432002;015A08DK 1;110;552
23;MA_431735;054A04DK 5;110;138
23;MA_432066;124A01DK 12;110;313
23;MA_432067;144A01DK 14;110;457
23;MA_432080;164A09DK 16;110;598
24;MA_431777;034A02DK 3;110;149
24;MA_431733;054A01DK 5;110;311
24;MA_431734;054A04DK 5;110;442
24;MA_432065;124A01DK 12;110;617
25;MA_431763;044A05DK 4;110;119
25;MA_431762;044A05DK 4;110;229
25;MA_431778;034A02DK 3;110;369
25;MA_431828;014A01DK 1;110;534
25;MA_432001;013A07DK 1;110;654
